,0,1,2,3,4,5,6,7,8
67,0.8001329122895882,1.2607739388070411,0.2078342571785845,0.1264656662217829,0.10672879502908017,0.0611440961615767,0.40227412465336815,0.08619124536946472,-0.03752914174106629
68,0.2885945503564075,0.6948709944662956,0.4027984581853429,-0.022863044489340102,0.1831061845215972,0.2310312523031508,-0.07913614342569784,0.034221456424818296,-0.16163794362385653
69,-1.3517456895804076,0.2395837976691967,0.23539596387598785,-0.08313992142921668,-0.2635472330570219,-0.0739770086422932,-0.007852087064949158,0.11511368736881498,-0.016445016668157692
70,0.6780244990098092,1.316451315989122,0.2835714024172703,0.12129635324882138,0.3346138558125886,-0.2224291892394612,0.05476423596883546,0.025083601113583657,0.061904839801197965
71,0.32881803373043433,0.5794317048336955,1.084304827470186,-0.08960309757888632,0.05681299204171033,-0.045136676684905994,0.1174199320326897,-0.06120681752083577,-0.07263967240535993
72,-1.373257842604977,0.03900034480603247,0.205981764517175,0.2058203283695382,0.289112293405489,0.05614309036139186,0.10890687770468742,0.3095051827473171,-0.09547798847724591
73,-1.2351633033956633,-0.08059467218799338,0.14410902572955755,-0.030445849744083847,-0.09287596555953806,0.28416949285976895,-0.07274815917152361,0.03107310741680962,0.0959186559025232
74,-1.3044004144177945,0.07303430629156554,0.20245866319970393,-0.03690652014644966,-0.17016529135843655,-0.0059651904103616175,0.06456380217415071,-0.08402010912315132,0.13977126987496719
75,-1.2987105768456042,-0.08773355428328633,0.20675062028230423,0.36058748519385353,0.06536040294015723,-0.09014781090763317,0.2434824960948034,-0.21405780564441015,0.13485474020854196
76,-1.4100460718862633,0.3220517299377286,0.2867775237450009,-0.01324062941139313,-0.20597995175948391,-0.07131103921501568,0.02390621931226212,0.04153526172193128,0.05134223148704438
77,-0.8970191774345818,0.4191071157373705,-0.1582191339705573,-0.006175918444968734,0.03273308315601037,-0.08282581917147722,-0.06258882008029533,-0.19583013202823857,0.016590741468122082
78,0.21957825760867658,0.8907682675131993,0.3211064349780921,0.036930219283179244,0.22133150178698544,-0.14422473793009274,-0.02366377317772419,-0.11775587962150287,-0.0722217406776832
79,-1.339307513811469,0.12865170187665853,0.23382969034296405,0.04862759393226015,-0.0417610621916005,0.36850938033183617,-0.15174999731896183,0.12853377501320937,0.056929438100587225
80,-0.950366792619875,0.5187691315518492,-0.11795090977201526,0.33262124005621796,0.01382022295543353,-0.19860603458863804,-0.1153665923682815,-0.2399267725825295,0.06403486132459875
81,-0.3726901807590803,0.7279709109375561,0.29536930854508925,-0.0222307311520075,0.10943593593960639,-0.194060198152155,-0.146802757563974,-0.011586154931657258,0.14599186342523288
82,0.365243199845824,1.129713894424672,0.29047459910031515,0.04622656854722344,0.2805167860846318,-0.22232089770206784,-0.09399561567399248,-0.08250012425568777,-0.0254433912629833
83,0.6363510380770886,1.2947972856930345,0.4708340493200672,0.10321253015197335,0.24122577138637188,-0.21772734097285215,-0.056906893598718665,-0.0915233068687272,-0.09490184641020831
84,0.722568625109457,1.3255381860111648,0.49532088816455416,0.013574687535459288,0.21153442555197238,-0.15533415892993413,0.00983154794456671,-0.022277822384861302,0.028543535977874457
85,-0.5596215232066135,0.9168014515500507,-0.3926103211649199,0.5345406780113472,0.3985544768758434,0.5073656710878601,-0.49158903632670853,-0.2617109537050599,0.10736153861148875
86,-0.32212578097373346,0.6728663950651037,0.3518373997094891,0.03583591359713716,0.1534461675253302,-0.08760532810760575,0.0046366698373406625,-0.2133522410938273,0.12676437532915022
87,0.6461526925779885,1.1519065700425068,0.4243407984808533,0.20561724537571552,0.2715630945557427,-0.0751809672338974,0.13504576778954314,-0.18545110549883248,0.09058286955941205
88,-0.2552574409716784,1.0944173687206264,0.2272734110935911,0.05518211417288278,0.26169688696970944,-0.28634316715067687,-0.2647515093935477,-0.05937101053460773,0.3165961184251169
89,-0.3841072494982022,-0.4749169935019575,-0.6604449854120577,-0.2443829714837812,0.01386625481548652,-0.10661750370062632,-0.10490883379254178,-0.0431677049935653,-0.0473980084734748
90,-0.2424080042101497,-0.48977446043758355,-0.8246896171053271,-0.1620524544028622,0.349856145780774,-0.1266863963066879,-0.062188457190121615,-0.2088326152984868,-0.05058901647439642
91,-0.29836059974729845,-0.33213077184353956,-0.7182575115948003,-0.3658618166289379,-0.07170884727066479,-0.020523148761776907,-0.2423384809266772,-0.1865321922455403,-0.020137146157423763
92,-0.7335994465051104,-1.0757679070132804,-0.30884099987966623,0.014892872869967535,0.1812972031133975,-0.037777834195621154,0.42984614773422536,0.0588910025168201,0.010779109902283516
93,-0.4181916654417682,-0.7750441066327326,-0.6549647053820429,-0.014238704217502514,0.4564989992648462,-0.1740772824450182,0.206756668133632,-0.05855006622739284,-0.03751117454081277
94,-0.18260583764834945,-0.20460875675083748,-0.8957163350504488,-0.313690664388234,0.14049221736234357,0.21138819113214957,-0.5008379029089337,-0.21342713008165204,-0.05751770817677069
95,-0.2340421893279322,-0.5217945812853794,-0.7759851581798669,-0.10204803674394651,0.29766343237308945,-0.10868304761913537,0.07596394047939299,-0.13626855499396182,-0.02495462806188552
96,-0.2870546573883938,-0.626756949603572,-0.7722490814873576,0.005387666403625157,0.45358334390921795,-0.20482948889734817,0.17965374117581556,-0.012167457222086262,-0.06574556873406408
97,-0.17868150038201563,-0.629389996055768,-0.7973714198333537,0.03931181925958453,0.5580665581579983,0.04676758369238823,0.16085984243347784,-0.20187020706063036,-0.006994502352113627
98,-0.08401931597269026,-0.24179194515507568,-0.8362053733949971,-0.18486880960901217,0.1122273430899456,0.2138724777119518,-0.2634103357680587,-0.11451561430124034,-0.0033909142013690704
99,0.035582246457980464,-0.9281459311394155,0.044217320702203175,0.12853175845058148,0.4402713867970138,-0.31451649124697484,0.16730998346452594,0.18352780228470908,0.18737490967244408
100,0.011211153941025821,-0.04308174905622516,-0.8620995138589471,-0.3461975184346908,-0.15313474930256632,0.014173359955262489,-0.1394829934903326,-0.05790236533902456,0.02043085119612812
101,0.4892696881173092,-0.11868724695165554,-0.4976551426606676,-0.20593560414941314,0.12816476629805576,-0.22884647750681153,-0.3239699774694628,0.0836338821092486,0.12531429502192096
102,-0.08579258584935155,-0.23250101218214764,-0.7226229407372278,-0.31056795675946647,-0.1515408542735981,0.13798397360012826,0.024871088598156302,-0.1680215304213317,0.07550555347201053
103,0.07773033209190852,-0.06966387276365896,-0.8783861814043495,-0.30791061879376624,-0.11144772228736147,0.12346866761308803,-0.022796374993483744,-0.19821518877795025,0.06407922084546952
104,0.22727501310021844,-0.9440977976941501,0.16375368362707785,0.09060496991726609,0.7408920672273167,-0.3814469137759273,0.3392401561589464,0.23152537924520653,0.1586806783620322
105,0.10138528979936583,-0.586949011106252,0.22896287067077695,-0.39308880988710204,-0.08675086435514505,0.03886521168055526,-0.05450155214251035,-0.05503838644028182,0.17966034967984568
106,0.01895019904809759,-1.107364901858987,0.08690950991130966,0.9104592404936739,0.21031898881268746,0.46447361426982037,-0.2598733628496617,0.10773612835629112,0.0463100843788357
107,0.2472359534569893,-1.0222680569937614,0.19226704622312116,0.9330228274764765,0.2929159343799728,0.5056910404671796,-0.451063672211395,0.21098430734668974,0.11428486903367355
108,0.4682113401588426,-0.19365062321236937,-0.1977451643362672,-0.3765544978347077,0.08555236502151509,-0.07149272607952702,-0.22687070597593292,-0.09853411289214666,0.018176706236343924
109,0.20812987899218932,0.0552652254029669,-0.9190296618572101,-0.2850055831958805,-0.19232456838938883,0.1614150181624219,0.0808479733025033,-0.10802089352261726,0.09025365588643057
110,0.33173482889506944,-0.3653594538415948,0.337442891370344,-0.4760189183041044,-0.23057920838889273,0.02680157890414089,-0.03848247198702542,0.0724056759582812,0.10978076743120588
111,0.27461760835999954,-0.11722850856089899,-0.9127501774267618,0.024404955002676167,-0.1614659579995784,0.14976978748110417,0.16897641974752306,-0.23088413929393892,0.10692121863400049
112,0.5478296112626144,-0.5212391633500556,0.4356440975802301,-0.2680933239958588,-0.018464036253008548,-0.0229033047798598,-0.02037439225468271,-0.07539882226796561,0.17354475278710915
113,0.6840449539398366,0.07369647979297432,-0.33833887898286225,-0.37201267022521395,-0.016564027258319017,-0.06515906370892545,-0.1839271993200391,0.10685824830636968,0.023751902809218003
114,0.44556765086381733,-0.4240867910029862,0.41697707169266823,-0.4149849364949001,-0.12155438640848354,0.011426472958904952,-0.04123257068360605,0.018696152651058968,0.11018441251185235
115,0.4682212033865196,-0.5311539813623238,0.41383914078533274,-0.3161871625051047,-0.009315260527629845,-0.013371890522772165,0.030386065669125606,-0.040452268677747934,0.13811836061644656
116,0.2593124151409679,0.03480983888091999,-0.9258943255396967,-0.20563896453525685,-0.18801393017464363,0.19941369043905582,0.2082819783111224,-0.08563326806004593,0.1033189179006639
117,0.44574515892258765,-0.11277623269800167,-0.3360848055835881,-0.33234812971264016,-0.06037827326735989,0.050556518764025254,-0.03803855424114733,0.03678272379698365,0.1118149834138408
118,0.3622407033152384,-0.7385390833843962,0.3059542376171979,0.15704016540686502,-0.18250292912902175,-0.009430861817069649,0.09064532078782636,-0.1651284280421489,0.07201238973038716
119,0.7610479887443067,-0.599819684668573,0.395686706451303,0.40118824053854657,-0.16007465667292442,-0.28123455124435476,-0.21106809947379715,0.059453717885592706,0.17940932466033824
120,0.7322492797925609,0.0754304479245695,-0.4244911734872747,-0.3171872221535688,0.008021044319834867,0.017806404767766952,-0.05223697824536092,0.01834842702226305,0.03337933027946286
121,0.8334358773838704,-0.10117054332685468,-0.4439168376017746,0.36627204700503757,-0.20736796162939145,-0.12125699878051166,-0.14483799535530467,0.0376058680660683,-0.013025723436129386
122,0.6615986883498696,-0.6169079938731651,0.4533170485330894,0.4746347626157807,-0.10833701378772927,0.3279854298810335,-0.5031100261589642,0.17713777154631175,0.12510923141686828
123,0.71740705912032,-0.5790291488019548,0.49014388058147423,0.15894961138489458,-0.10649166463272268,-0.19123883258275703,-0.1442156453613594,0.03437042077098689,0.09548173212843553
124,1.0600795065368065,0.15409432361500744,-0.6597123682402436,0.43149847128845215,-0.3196510449666421,-0.15317429949503192,-0.1396117075694001,0.29829369329483973,0.2027309193236179
125,0.594812982837605,-0.45461584742009453,0.4917826956900282,-0.3013129934196153,-0.10620522440788649,0.04026931105799698,0.017190479768214167,-0.06542721563855707,0.094312885624643
126,0.941393414578697,-0.09103355340993909,-0.12393071060186908,-0.06914293261547563,0.028869054274950425,-0.061371196095079426,-0.09326745342476984,-0.11180173421388558,-0.05337133703338771
127,0.887586574404311,-0.01901966430832203,0.07939416152786911,-0.3952636047637682,-0.06368722586369886,0.10942978266744113,0.055174202207489115,-0.08408669011792586,-0.08194648656203392
128,1.0082136911166475,0.1231496184047599,-0.08966228001515034,-0.38860295986485044,0.003911109498257721,0.03397190729891895,-0.05992041294975863,-0.024425919443627903,-0.05456525158636782
129,0.7720615141099197,-0.6080158718005476,0.5698405122992585,0.18353933802453365,-0.24060644567628375,0.015698472134553974,0.010014747064878963,-0.22890321607051708,0.006511288614130057
130,0.6016932459918729,-0.5704739147417336,0.571032720317463,-0.16048537183288167,0.19292690566359055,0.7215577150284179,0.006260799246665119,-0.10564800515720205,0.02968208883034893
131,1.3900579956478805,0.5073366011841156,-0.31469948137853454,-0.30180730369897774,-0.16138258122076019,0.10949100954468348,0.22076295936159257,0.2824105757955584,-0.07794424643610444
132,0.9248764670963688,0.021922927528485955,0.038374429084582815,-0.34608277067876886,-0.06013601815480811,0.07238817123677672,0.06233190943721967,-0.06445250954511249,-0.20519528250523658
133,1.2971813980501845,0.2619414319897106,-0.6046991244143388,0.5478532558401937,-0.472018589127253,-0.031633975910778864,-0.02749266567987606,0.21532530365258049,0.11497706797231741
134,1.37644994340945,0.4635319142296699,-0.3990932809531315,-0.07818392967655699,-0.23736754879254288,-0.007427907598007247,0.06778277220212313,0.42239418160213543,0.08967791734470194
135,1.482461178591822,0.29934245970109197,-0.2883187202152789,0.21873628937214232,-0.25293467250736135,0.02986444919798044,0.1842356154670951,0.2027641976349164,-0.0946208257812119
136,0.8644944196043481,-0.295978236316369,0.6984971973132512,-0.47932298612247937,-0.10127101704484222,0.05153167102545757,-0.03404047604749093,-0.0351601824373173,0.07585911918202545
137,1.2375319989759084,0.48681832217371196,-0.50807991297695,-0.26174979539328164,-0.16406226892723386,0.07189031277326759,0.18496881157329417,0.36329333838498556,0.10351748637196329
138,1.4584167732836744,0.2260867650086845,-0.31881104098595836,0.5074592230943981,-0.38939462885256415,-0.12117406092052666,-0.1296669208879939,0.21870267202360008,-0.029571133540011018
139,0.7288324599047253,-0.8339110523828218,0.5285016086153388,0.08967102220535984,0.6941196871534737,-0.14981392958836942,0.6469981881487575,-0.004205707922398381,-0.07857202905961563
140,1.3621461917052968,0.41524754439072664,-0.05232461653537992,-0.43782719224464917,-0.06320801281900264,-0.043973559029317745,-0.09948640300987453,0.2087603108876792,-0.12122638853793043
141,1.3423228589981024,0.14955695991563853,-0.4859749600375187,0.6377245440657177,-0.44006374898489015,0.01112815903914958,0.01679363306595338,0.10980489922267872,0.05516658758650893
142,0.7395887341699122,-0.3312258984251581,0.6532307461012858,-0.4719234647889203,-0.162580523357675,0.12435645836613496,0.05928363199010357,-0.08164607235594583,0.005693968018051439
143,0.8584853855177215,-0.6518606684791459,0.5633486553246415,0.5387364212588021,-0.4290946881665916,-0.04273314772729003,-0.0382601466037264,-0.2223177120535822,-0.04174376130004017
144,0.9973463805219471,-0.5408147569099224,0.6462390804291478,0.41617508924120633,-0.39170862389777034,-0.1023769367008874,-0.13306987685609808,-0.12972764482774807,-0.018727925638922102
145,0.7636906272500797,-0.6145213845298977,0.5915751328410137,0.11657292597400255,-0.19502618477620629,0.06728862903260296,0.170945840717048,-0.2500284421778741,-0.0565026102126972
146,0.8980458933944651,-0.3829562806520589,0.6478581843248593,-0.3298068518419678,-0.023431888969667816,0.05704721816389411,0.15637705773540989,-0.11158125386877561,0.054003522573426034
147,0.7791669923508524,-0.7764136474278498,0.5450836745716685,0.08658730323667431,0.5479323512521644,-0.08941773199798883,0.5464990717433564,-0.06608247745957628,-0.06122923150575209
148,-1.0626965226647447,-0.40772221033961836,-0.01511386142171773,-0.20817315435862438,-0.243995696645616,0.07707615290930653,0.06647713617956433,-0.010432772919102516,-0.08045990952817988
149,-1.1643152549974813,-0.48148896317997925,0.01488987550276528,0.040984695177676576,0.25364905607183663,-0.046621336612343085,0.3385476668456128,0.08210212066435722,-0.21393538640503215
150,-1.1035590063661163,-0.345601494477297,0.018783375525613356,-0.18717243001314032,-0.22810959804408276,0.0767998444684162,0.07850863865737935,-0.009591530732965092,-0.12875416558038022
151,-0.43871242173885444,-0.19497766263485203,-0.6240390801867564,0.12069183161589613,0.14299659233900833,-0.14165028603750102,-0.15524216288550272,-0.2995102853343097,-0.08742844909666417
152,-0.5070108215332048,0.4241293441074387,-0.08944599582769854,-0.07597682458439103,0.19903453690851583,-0.22405600384294677,-0.26589983266888045,-0.060841836564246625,-0.00875042475146379
153,-0.3731714077662526,0.5188591815822193,-0.6518049562165006,-0.14634086302690477,0.12437892008359856,-0.12584044929934582,-0.2603643196026875,-0.21985638456295073,-0.2796312645669314
154,-0.3972409335401019,0.21786467316027186,-0.5690616754215395,0.33168689076908464,0.1185125251673708,-0.1963352192091835,-0.0374064940998043,-0.10306809038575172,-0.29872982958058486
155,0.22107190417122866,0.5272068225958858,-0.3125989789119781,-0.19442823073091836,0.186523399832045,-0.1990666966404722,-0.2953953515642721,0.027978614843874584,-0.12296236207775577
156,0.6647854325385038,0.7138497455511816,0.14913001589305325,0.00148871431447054,0.0494523284921022,0.038527650490917,0.18937986558656952,0.0054707577024940175,-0.17672252336251984
157,1.1281879226426597,0.878771424537497,0.10154446987472546,-0.17615175909599115,0.06857826504014286,-0.03416103011622804,0.08506561566395167,0.19214726028369156,-0.24593403174975678
158,-1.318816628107333,0.09823421999136868,0.19563885117468557,-0.026045739084533087,-0.13328029018953128,0.051370068408837524,0.0028832549782273373,0.198067087921479,-0.18395238748388237
